,Item,SubjectID,RT,ACC,spkr,correct_response,confusable,word1,word2,gender_order,context,phoneme_pair_ordered,phoneme_pair,pu,vvl,list
17943,399,213,1072.34,1,L2,0,N,4305,4406,mf,F,sz,sz,0,0,b
17944,399,260,1358.71,1,NS,0,N,4305,4406,mf,F,sz,sz,0,0,b
17945,399,205,1247.51,1,L2,0,N,4305,4406,mf,F,sz,sz,0,0,b
17946,399,252,788.06,1,NS,0,N,4305,4406,mf,F,sz,sz,0,0,b
17947,399,205,1013.42,1,L2,0,N,4305,4406,mf,F,sz,sz,0,0,b
17948,399,254,411.72,1,NS,0,N,4305,4406,mf,F,sz,sz,0,0,b
17949,399,207,2000,0,L2,0,N,4305,4406,mf,F,sz,sz,0,0,b
17950,399,258,867.4,1,NS,0,N,4305,4406,mf,F,sz,sz,0,0,b
17951,399,215,717.81,1,L2,0,N,4305,4406,mf,F,sz,sz,0,0,b
17952,399,203,858.22,1,L2,0,N,4305,4406,mf,F,sz,sz,0,0,b
17953,399,213,1303.93,0,L2,0,N,4305,4406,mf,F,sz,sz,0,0,b
17954,399,252,989.71,1,NS,0,N,4305,4406,mf,F,sz,sz,0,0,b
17955,400,201,1057.82,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17956,400,219,784.08,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17957,400,211,1188.13,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17958,400,256,1253.56,1,NS,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17959,400,260,1268.73,1,NS,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17960,400,258,1010.23,1,NS,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17961,400,252,1090.75,1,NS,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17962,400,215,941.12,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17963,400,254,810.36,1,NS,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17964,400,252,1419.8,1,NS,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17965,400,207,1067.31,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17966,400,205,1546.24,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17967,400,215,850.86,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17968,400,209,1299.96,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17969,400,213,1148.26,0,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17970,400,209,1090.59,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17971,400,260,1077.88,1,NS,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17972,400,258,1509.56,1,NS,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17973,400,217,1485.78,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17974,400,254,999.25,1,NS,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17975,400,256,1008,1,NS,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17976,400,213,990.01,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17977,400,205,1592.73,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17978,400,211,1196.8,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17979,400,217,1061.32,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17980,400,219,842.47,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17981,400,203,930.32,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17982,400,201,891.15,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17983,400,207,996.02,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17984,400,203,1100.77,1,L2,0,N,4305,4907,fm,F,sA-,A-s,0,0,b
17985,401,207,1234.28,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17986,401,260,1404.36,1,NS,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17987,401,252,935.4,1,NS,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17988,401,256,1713.68,1,NS,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17989,401,209,1033.18,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17990,401,256,1115.42,1,NS,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17991,401,254,712.21,1,NS,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17992,401,258,1040.23,1,NS,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17993,401,219,778.5,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17994,401,217,934.79,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17995,401,213,963.94,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17996,401,215,958.77,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17997,401,211,1206.76,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17998,401,205,1144.1,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
17999,401,215,1025.4,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18000,401,207,1214.47,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18001,401,209,1132.78,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18002,401,201,1586.26,0,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18003,401,201,792.96,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18004,401,211,1167.79,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18005,401,203,843.41,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18006,401,252,1578.32,1,NS,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18007,401,203,846.61,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18008,401,217,1749.14,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18009,401,205,2000,0,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18010,401,254,761.81,1,NS,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18011,401,219,1259.5,1,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18012,401,213,1371.21,0,L2,0,N,4305,4007,fm,F,sh-,h-s,0,0,b
18013,402,217,542.89,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18014,402,211,1204.15,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18015,402,209,1031.76,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18016,402,252,1074.56,1,NS,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18017,402,213,1192.49,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18018,402,219,1037.87,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18019,402,207,1073.09,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18020,402,215,853.82,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18021,402,258,530.34,1,NS,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18022,402,209,1034.6,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18023,402,215,624.82,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18024,402,201,713.79,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18025,402,252,599.28,1,NS,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18026,402,211,1112.62,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18027,402,260,1144.86,1,NS,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18028,402,217,1664.3,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18029,402,203,591.59,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18030,402,254,403.1,1,NS,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18031,402,256,843.38,1,NS,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18032,402,260,1315.18,1,NS,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18033,402,213,1027.65,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18034,402,205,1778.16,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18035,402,254,881.28,1,NS,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18036,402,201,717.19,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18037,402,207,801.17,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18038,402,258,509.74,1,NS,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18039,402,256,827.99,1,NS,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18040,402,203,702.44,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18041,402,205,1030.87,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18042,402,219,806.92,1,L2,0,N,4305,4605b,fm,F,sq,qs,0,0,b
18043,403,211,1173.76,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18044,403,213,1031.07,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18045,403,217,1572.65,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18046,403,254,922.87,1,NS,0,N,4305,4505,fm,F,sh,hs,0,0,b
18047,403,252,981.46,1,NS,0,N,4305,4505,fm,F,sh,hs,0,0,b
18048,403,207,1157.89,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18049,403,252,814.16,1,NS,0,N,4305,4505,fm,F,sh,hs,0,0,b
18050,403,258,976.5,1,NS,0,N,4305,4505,fm,F,sh,hs,0,0,b
18051,403,215,1087.63,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18052,403,254,888.45,1,NS,0,N,4305,4505,fm,F,sh,hs,0,0,b
18053,403,209,1101.72,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18054,403,213,1213.24,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18055,403,205,1268.38,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18056,403,260,1561.11,1,NS,0,N,4305,4505,fm,F,sh,hs,0,0,b
18057,403,258,772.24,1,NS,0,N,4305,4505,fm,F,sh,hs,0,0,b
18058,403,201,1531.05,0,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18059,403,260,957.42,1,NS,0,N,4305,4505,fm,F,sh,hs,0,0,b
18060,403,203,1286.84,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18061,403,207,1148.68,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18062,403,256,1122.13,1,NS,0,N,4305,4505,fm,F,sh,hs,0,0,b
18063,403,205,1064.21,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18064,403,203,1014.51,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18065,403,209,1060.1,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18066,403,215,1123.79,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18067,403,219,1011.06,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18068,403,201,674.64,0,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18069,403,219,1215.94,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18070,403,217,1136.42,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18071,403,211,1503.57,1,L2,0,N,4305,4505,fm,F,sh,hs,0,0,b
18072,403,256,1067.98,1,NS,0,N,4305,4505,fm,F,sh,hs,0,0,b
18073,404,211,1070.87,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18074,404,213,632.38,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18075,404,209,1035.22,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18076,404,217,1014.82,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18077,404,215,764.82,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18078,404,219,610.39,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18079,404,252,1153.1,1,NS,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18080,404,254,488.71,1,NS,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18081,404,213,1280.7,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18082,404,256,1344.71,1,NS,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18083,404,256,984.6,1,NS,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18084,404,254,419.83,1,NS,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18085,404,211,794.7,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18086,404,201,1114.5,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18087,404,203,745.42,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18088,404,215,769.51,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18089,404,207,925.12,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18090,404,205,1065.82,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18091,404,207,836.8,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18092,404,219,960.79,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18093,404,203,442.83,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18094,404,217,639.54,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18095,404,252,625.81,1,NS,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18096,404,201,883.79,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18097,404,205,1149.53,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18098,404,209,1180.37,1,L2,0,N,4404,4004,mf,I,zh-,h-z,0,0,b
18099,405,209,2000,0,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18100,405,211,1176.96,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18101,405,207,837.67,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18102,405,207,643.23,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18103,405,213,767.92,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18104,405,215,774.08,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18105,405,217,698.44,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18106,405,256,753.42,1,NS,0,N,4404,4603,mf,I,zq,qz,0,0,b
18107,405,201,870.92,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18108,405,252,948.7,1,NS,0,N,4404,4603,mf,I,zq,qz,0,0,b
18109,405,211,981.75,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18110,405,209,985.68,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18111,405,215,568.04,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18112,405,219,626.76,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18113,405,201,1049.79,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18114,405,203,662.52,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18115,405,256,963.88,1,NS,0,N,4404,4603,mf,I,zq,qz,0,0,b
18116,405,213,1569.27,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18117,405,203,477.96,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18118,405,254,618.76,1,NS,0,N,4404,4603,mf,I,zq,qz,0,0,b
18119,405,252,1013.11,1,NS,0,N,4404,4603,mf,I,zq,qz,0,0,b
18120,405,205,691.09,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18121,405,205,595.12,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18122,405,217,840.02,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18123,405,219,1039.98,1,L2,0,N,4404,4603,mf,I,zq,qz,0,0,b
18124,405,254,476.73,1,NS,0,N,4404,4603,mf,I,zq,qz,0,0,b
18125,406,211,1077.18,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18126,406,211,1555.59,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18127,406,203,827.38,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18128,406,205,1101.09,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18129,406,209,767.95,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18130,406,209,608.15,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18131,406,205,821.57,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18132,406,215,893.35,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18133,406,219,1036.56,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18134,406,201,589.15,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18135,406,215,798.18,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18136,406,252,701.03,1,NS,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18137,406,207,1615.09,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18138,406,252,1741.63,1,NS,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18139,406,219,615.78,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18140,406,201,702.15,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18141,406,254,420.04,1,NS,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18142,406,213,628.99,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18143,406,213,1257.9,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18144,406,207,882.16,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18145,406,203,1051.83,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18146,406,254,666.05,1,NS,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18147,406,217,794.38,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18148,406,256,1559.8,1,NS,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18149,406,256,1247.39,1,NS,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18150,406,217,972.01,1,L2,0,N,4404,4503,mf,I,zh-,h-z,0,0,b
18151,407,256,1683.77,0,NS,0,N,4404,4303,mf,I,zs,sz,0,0,b
18152,407,256,1993.03,1,NS,0,N,4404,4303,mf,I,zs,sz,0,0,b
18153,407,217,1177.3,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18154,407,209,871.98,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18155,407,252,580.04,1,NS,0,N,4404,4303,mf,I,zs,sz,0,0,b
18156,407,201,992.27,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18157,407,213,1803.98,0,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18158,407,254,726.38,1,NS,0,N,4404,4303,mf,I,zs,sz,0,0,b
18159,407,207,1153.13,0,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18160,407,211,957.27,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18161,407,209,1535.64,0,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18162,407,254,884.45,1,NS,0,N,4404,4303,mf,I,zs,sz,0,0,b
18163,407,203,1286.85,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18164,407,211,1578.74,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18165,407,207,1020.12,0,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18166,407,203,993.93,0,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18167,407,215,1328.51,0,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18168,407,213,1043.5,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18169,407,201,723.95,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18170,407,215,798.78,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18171,407,205,649.52,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18172,407,205,1090.68,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18173,407,252,1074.76,0,NS,0,N,4404,4303,mf,I,zs,sz,0,0,b
18174,407,219,1232.46,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18175,407,217,763,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18176,407,219,953.33,1,L2,0,N,4404,4303,mf,I,zs,sz,0,0,b
18177,408,217,784.17,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18178,408,211,850.49,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18179,408,205,818.4,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18180,408,203,1083.47,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18181,408,252,598.51,1,NS,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18182,408,219,782.5,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18183,408,256,639.31,1,NS,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18184,408,213,1204.45,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18185,408,203,964.76,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18186,408,215,711.77,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18187,408,213,1340.37,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18188,408,205,1120.84,0,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18189,408,219,555.81,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18190,408,207,969.63,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18191,408,254,462.97,1,NS,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18192,408,207,606.42,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18193,408,211,913.02,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18194,408,254,600.11,1,NS,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18195,408,201,606.83,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18196,408,201,857.3,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18197,408,217,571.26,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18198,408,252,1210.13,0,NS,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18199,408,209,935.41,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18200,408,209,936.7,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18201,408,215,721.22,1,L2,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18202,408,256,1001.25,1,NS,0,N,4404,4804,fm,I,zR,Rz,0,0,b
18203,409,209,813.04,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18204,409,254,443.74,1,NS,0,N,4404,4705,fm,I,zx,xz,0,0,b
18205,409,203,466.33,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18206,409,252,1143.02,1,NS,0,N,4404,4705,fm,I,zx,xz,0,0,b
18207,409,254,561.39,1,NS,0,N,4404,4705,fm,I,zx,xz,0,0,b
18208,409,213,1315.79,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18209,409,211,981.62,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18210,409,215,934.7,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18211,409,217,975.28,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18212,409,207,834.67,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18213,409,205,1006.59,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18214,409,211,1211.03,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18215,409,219,763.53,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18216,409,219,705.28,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18217,409,209,797.29,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18218,409,256,935.9,1,NS,0,N,4404,4705,fm,I,zx,xz,0,0,b
18219,409,205,1107.58,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18220,409,201,750.82,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18221,409,256,1628.87,1,NS,0,N,4404,4705,fm,I,zx,xz,0,0,b
18222,409,203,1477.32,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18223,409,252,1437.43,1,NS,0,N,4404,4705,fm,I,zx,xz,0,0,b
18224,409,215,597.48,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18225,409,201,659.71,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18226,409,213,732.07,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18227,409,207,1198.5,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18228,409,217,1162.02,1,L2,0,N,4404,4705,fm,I,zx,xz,0,0,b
18229,410,258,819.38,1,NS,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18230,410,258,859.49,1,NS,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18231,410,203,730.9,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18232,410,213,846.92,0,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18233,410,260,1086.71,1,NS,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18234,410,201,894.78,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18235,410,211,1000.83,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18236,410,207,1534.55,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18237,410,252,921.76,1,NS,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18238,410,203,619.53,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18239,410,254,554.63,1,NS,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18240,410,254,575.53,1,NS,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18241,410,219,1035.75,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18242,410,215,1110.72,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18243,410,256,806.9,1,NS,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18244,410,252,910.04,1,NS,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18245,410,260,1193.05,1,NS,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18246,410,215,715.73,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18247,410,256,1178.59,1,NS,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18248,410,217,1691.52,0,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18249,410,209,764.39,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18250,410,205,912.31,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18251,410,217,1054.26,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18252,410,211,1105.28,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18253,410,209,811.42,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18254,410,213,907.43,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
18255,410,201,1114.11,1,L2,0,N,4405,4005,mf,M,zh-,h-z,0,0,b
